56	24	0
56	26	0
56	23	0
56	6	0
57	3	1
57	4	1
57	5	0
57	29	0
57	21	0
57	10	0
58	3	1
58	15	1
58	16	1
58	4	1
58	6	0
58	0	0
58	8	0
58	20	0
58	21	0
58	13	0
58	29	0
58	2	0
59	10	1
59	1	1
59	20	0
59	9	0
59	26	0
59	23	0
61	26	1
61	28	1
61	18	1
61	3	1
61	22	0
61	1	0
61	13	0
61	17	0
61	2	0
61	6	0
61	19	0
62	21	1
62	9	1
62	1	0
62	8	0
62	14	0
62	6	0
62	23	0
62	12	0
64	25	1
64	11	0
65	16	1
65	9	1
65	10	1
65	23	1
65	25	0
65	24	0
65	13	0
65	2	0
65	4	0
65	3	0
65	1	0
66	22	1
66	18	1
66	5	1
66	12	0
66	19	0
66	24	0
66	11	0
66	10	0
66	9	0
67	0	1
67	11	0
67	2	0
67	14	0
67	20	0
68	2	1
68	20	1
68	27	0
68	17	0
68	19	0
68	3	0
69	22	1
69	8	1
69	21	1
69	3	0
69	20	0
69	23	0
69	27	0
69	12	0
69	10	0
70	24	1
70	25	1
70	21	1
70	11	1
70	17	0
70	0	0
70	15	0
70	20	0
70	10	0
70	4	0
70	1	0
70	12	0
71	27	1
71	1	1
71	29	0
71	13	0
71	25	0
71	18	0
74	19	1
74	10	1
74	8	1
74	16	0
74	7	0
74	24	0
74	25	0
74	14	0
74	17	0
77	21	1
77	7	0
77	1	0
78	18	1
78	7	1
78	14	1
78	10	0
78	8	0
78	2	0
78	23	0
78	21	0
79	15	1
79	18	1
79	21	0
79	1	0
79	8	0
79	16	0
80	25	1
80	13	1
80	4	0
80	21	0
80	23	0
80	16	0
81	6	1
81	11	1
81	2	1
81	12	1
81	1	0
81	18	0
81	8	0
81	27	0
81	3	0
81	17	0
81	25	0
82	13	1
82	18	1
82	9	1
82	1	1
82	22	0
82	3	0
82	6	0
82	10	0
82	4	0
82	29	0
82	21	0
82	20	0
84	0	1
84	21	0
84	28	0
84	23	0
85	11	1
85	27	0
85	14	0
87	2	1
87	5	1
87	3	1
87	18	0
87	24	0
87	0	0
87	28	0
87	23	0
87	20	0
91	11	1
91	27	1
91	1	1
91	19	1
91	15	0
91	8	0
91	29	0
91	16	0
91	25	0
91	2	0
91	0	0
91	17	0
93	22	1
93	15	1
93	3	0
93	13	0
93	2	0
94	25	1
94	14	1
94	21	1
94	7	1
94	29	0
94	11	0
94	19	0
94	24	0
94	5	0
95	17	1
95	15	1
95	8	1
95	1	0
95	21	0
95	16	0
95	3	0
95	25	0
96	27	1
96	29	1
96	3	0
96	8	0
96	6	0
96	9	0
97	20	1
97	15	1
97	21	1
97	23	0
97	1	0
97	18	0
97	0	0
97	19	0
97	27	0
99	29	1
99	2	1
99	17	0
99	7	0
99	20	0
99	11	0
99	23	0
99	18	0
100	12	1
100	11	1
100	21	1
100	3	1
100	26	0
100	0	0
100	2	0
100	25	0
100	22	0
100	16	0
101	14	1
101	19	1
101	17	1
101	21	0
101	16	0
101	5	0
101	22	0
101	1	0
102	10	1
102	27	1
102	3	0
102	21	0
102	8	0
102	11	0
104	13	1
104	14	1
104	17	1
104	12	1
104	9	0
104	11	0
104	8	0
104	16	0
104	18	0
104	25	0
105	21	1
105	2	0
105	20	0
107	4	1
107	6	1
107	17	0
107	9	0
107	28	0
107	3	0
108	2	1
108	6	1
108	1	1
108	7	0
108	19	0
108	21	0
108	25	0
108	0	0
108	15	0
109	12	1
109	17	0
109	22	0
110	26	1
110	4	1
110	15	1
110	10	0
110	24	0
110	13	0
110	20	0
110	29	0
111	14	1
111	29	0
111	8	0
113	4	1
113	11	0
113	1	0
114	9	1
114	22	1
114	4	0
114	16	0
114	2	0
114	21	0
115	7	1
115	11	0
115	1	0
116	5	1
116	25	1
116	18	1
116	15	0
116	27	0
116	8	0
116	14	0
116	20	0
116	13	0
117	9	1
117	21	0
117	25	0
118	25	1
118	23	1
118	18	0
118	26	0
118	1	0
118	8	0
119	9	1
119	6	0
119	2	0
120	18	1
120	11	1
120	12	1
120	25	0
120	17	0
120	26	0
120	28	0
120	5	0
121	26	1
121	7	1
121	21	0
121	13	0
122	20	1
122	14	1
122	15	0
122	13	0
122	11	0
122	23	0
123	18	1
123	3	1
123	27	1
123	24	0
123	16	0
123	29	0
123	5	0
123	12	0
124	1	1
124	21	0
124	9	0
125	11	1
125	1	0
125	26	0
126	5	1
126	16	1
126	9	1
126	6	0
126	15	0
126	4	0
126	1	0
126	20	0
126	23	0
128	2	1
128	24	1
128	21	1
128	5	1
128	17	0
128	25	0
128	29	0
128	16	0
128	0	0
128	6	0
130	1	1
130	20	1
130	14	1
130	22	0
130	23	0
130	29	0
130	28	0
130	16	0
131	6	1
131	1	1
131	8	1
131	18	1
131	17	0
131	25	0
131	20	0
131	0	0
131	28	0
131	26	0
131	11	0
131	13	0
132	26	1
132	0	1
132	29	0
132	19	0
132	11	0
133	15	1
133	11	1
133	22	1
133	1	0
133	29	0
133	24	0
133	14	0
133	26	0
134	24	1
134	14	1
134	8	1
134	23	0
134	0	0
134	10	0
134	1	0
134	25	0
135	11	1
135	22	1
135	21	1
135	0	1
135	20	0
135	23	0
135	19	0
135	5	0
135	7	0
135	16	0
135	9	0
136	8	1
136	3	1
136	17	1
136	18	0
136	7	0
136	9	0
136	29	0
136	12	0
136	11	0
137	11	1
137	8	1
137	22	1
137	24	1
137	9	0
137	3	0
137	17	0
137	28	0
137	14	0
137	12	0
137	10	0
137	5	0
139	8	1
139	9	0
139	5	0
140	16	1
140	20	1
140	9	1
140	14	1
140	26	0
140	21	0
140	15	0
140	4	0
140	19	0
140	10	0
141	3	1
141	23	1
141	2	1
141	15	0
141	22	0
141	5	0
141	17	0
141	10	0
141	16	0
141	6	0
141	25	0
142	5	1
142	23	1
142	27	0
142	20	0
142	7	0
143	13	1
143	10	1
143	2	1
143	7	1
143	5	0
143	1	0
143	4	0
143	9	0
143	14	0
143	11	0
143	26	0
144	26	1
144	3	1
144	8	0
144	6	0
144	1	0
144	17	0
145	1	1
145	6	1
145	11	0
145	9	0
145	7	0
145	0	0
145	29	0
145	4	0
145	21	0
145	12	0
146	16	1
146	25	1
146	28	1
146	22	1
146	17	0
146	0	0
146	6	0
146	4	0
146	5	0
146	21	0
146	18	0
146	29	0
148	12	1
148	26	0
148	23	0
149	23	1
149	27	1
149	5	1
149	7	1
149	25	0
149	13	0
149	0	0
149	2	0
149	9	0
149	15	0
150	19	1
150	14	1
150	23	1
150	5	0
150	18	0
150	4	0
150	21	0
150	11	0
150	17	0
150	1	0
150	24	0
151	26	1
151	14	1
151	21	0
151	11	0
151	8	0
151	27	0
152	14	1
152	17	1
152	22	1
152	23	0
152	4	0
152	8	0
152	13	0
152	24	0
152	26	0
153	11	1
153	21	1
153	24	0
153	13	0
153	12	0
153	8	0
154	15	1
154	13	0
154	17	0
155	6	1
155	25	1
155	29	1
155	27	0
155	23	0
155	26	0
155	8	0
155	7	0
156	1	1
156	16	1
156	0	1
156	5	0
156	7	0
156	12	0
156	19	0
156	8	0
156	3	0
157	27	1
157	8	1
157	2	1
157	19	0
157	17	0
157	23	0
157	13	0
157	29	0
157	7	0
157	11	0
158	29	1
158	4	1
158	17	1
158	23	0
158	13	0
158	12	0
158	16	0
158	26	0
158	19	0
159	14	1
159	10	0
160	8	1
160	7	0
160	4	0
161	18	1
161	20	0
161	5	0
162	12	1
162	20	1
162	3	0
162	24	0
162	10	0
162	14	0
163	29	1
163	26	1
163	5	0
163	8	0
163	22	0
164	13	1
164	12	0
164	26	0
165	26	1
165	19	0
165	9	0
166	28	1
166	12	1
166	22	0
166	13	0
166	18	0
166	27	0
167	14	1
167	24	1
167	12	1
167	19	0
167	10	0
167	0	0
167	4	0
167	27	0
169	4	1
169	21	0
169	3	0
170	18	1
170	23	1
170	21	1
170	20	0
170	11	0
170	10	0
170	7	0
170	9	0
176	24	1
176	28	1
176	3	1
176	6	1
176	16	0
176	19	0
176	7	0
176	27	0
176	10	0
176	20	0
176	15	0
176	21	0
178	22	1
178	25	1
178	13	1
178	2	1
178	16	0
178	18	0
178	23	0
178	28	0
178	12	0
178	10	0
178	26	0
179	7	1
179	21	1
179	12	0
179	6	0
179	13	0
179	5	0
180	8	1
180	22	0
180	26	0
182	0	1
182	27	1
182	16	1
182	6	1
182	4	0
182	8	0
182	24	0
182	23	0
182	28	0
182	22	0
182	17	0
182	14	0
183	12	1
183	8	1
183	0	1
183	27	1
183	14	0
183	10	0
183	2	0
183	6	0
183	22	0
183	20	0
183	23	0
185	0	1
185	1	0
185	13	0
187	15	1
187	27	1
187	9	1
187	0	0
187	14	0
187	24	0
187	17	0
188	8	1
188	26	1
188	6	0
188	25	0
188	28	0
188	1	0
189	13	1
189	26	1
189	0	1
189	23	0
189	11	0
189	7	0
189	15	0
189	28	0
189	8	0
190	23	1
190	6	1
190	26	0
190	25	0
190	27	0
191	5	1
191	10	0
191	21	0
191	23	0
191	3	0
192	23	1
192	27	1
192	14	0
192	0	0
192	25	0
193	25	1
193	22	1
193	18	1
193	0	1
193	6	0
193	14	0
193	21	0
193	19	0
193	8	0
193	2	0
193	28	0
193	13	0
194	28	1
194	25	1
194	6	1
194	11	0
194	10	0
194	27	0
194	22	0
194	17	0
194	24	0
196	2	1
196	27	1
196	4	0
196	14	0
196	10	0
196	26	0
197	22	1
197	21	0
197	17	0
197	12	0
197	24	0
198	17	1
198	19	1
198	6	1
198	26	1
198	9	0
198	7	0
198	25	0
198	28	0
198	27	0
198	12	0
198	20	0
199	14	1
199	15	0
199	28	0
200	8	1
200	26	1
200	9	0
200	17	0
200	3	0
200	22	0
201	10	1
201	15	1
201	27	1
201	12	0
201	17	0
201	1	0
201	28	0
201	13	0
201	8	0
202	13	1
202	24	0
202	7	0
204	0	1
204	22	1
204	29	1
204	15	0
204	19	0
204	12	0
204	28	0
204	23	0
204	16	0
205	10	1
205	0	0
205	29	0
206	25	1
206	20	1
206	9	1
206	19	1
206	16	0
206	14	0
206	5	0
206	6	0
206	15	0
206	21	0
206	13	0
206	11	0
207	8	1
207	1	0
207	3	0
208	20	1
208	9	0
208	15	0
209	17	1
209	7	1
209	19	1
209	14	0
209	27	0
209	12	0
209	18	0
209	4	0
209	2	0
210	14	1
210	16	1
210	26	1
210	0	0
210	27	0
210	19	0
210	5	0
210	7	0
210	11	0
212	1	1
212	6	1
212	12	1
212	17	0
212	18	0
212	22	0
212	13	0
212	8	0
212	28	0
212	19	0
213	17	1
213	25	1
213	2	1
213	29	0
213	11	0
213	0	0
213	20	0
213	14	0
213	3	0
214	13	1
214	20	1
214	12	1
214	16	0
214	27	0
214	6	0
214	17	0
216	13	1
216	0	1
216	16	1
216	14	1
216	1	0
216	4	0
216	3	0
216	17	0
216	9	0
216	19	0
217	27	1
217	24	0
217	9	0
218	5	1
218	0	1
218	3	1
218	13	0
218	16	0
218	10	0
218	28	0
218	20	0
218	1	0
219	14	1
219	0	0
219	20	0
220	4	1
220	3	1
220	2	1
220	19	0
220	11	0
220	22	0
220	17	0
220	15	0
220	27	0
220	6	0
220	23	0
221	7	1
221	2	0
221	26	0
222	21	1
222	23	1
222	5	1
222	17	1
222	27	0
222	22	0
222	24	0
222	28	0
222	0	0
222	4	0
222	19	0
223	23	1
223	0	0
224	11	1
224	22	0
224	3	0
225	3	1
225	26	1
225	5	1
225	2	1
225	22	0
225	10	0
225	15	0
225	13	0
225	12	0
225	16	0
225	4	0
226	8	1
226	2	1
226	6	1
226	12	0
226	14	0
226	7	0
226	22	0
226	18	0
226	25	0
228	16	1
228	12	0
228	18	0
229	22	1
229	20	1
229	6	1
229	19	1
229	16	0
229	17	0
229	9	0
229	10	0
229	7	0
229	3	0
229	1	0
229	28	0
230	23	1
230	6	0
230	26	0
232	27	1
232	21	1
232	10	1
232	4	0
232	9	0
232	16	0
232	8	0
233	5	1
233	7	0
233	18	0
234	15	1
234	28	1
234	22	1
234	0	0
234	14	0
234	19	0
234	3	0
234	18	0
234	11	0
234	24	0
234	20	0
235	18	1
235	5	1
235	22	1
235	25	1
235	27	0
235	23	0
235	29	0
235	15	0
235	7	0
235	9	0
235	16	0
238	9	1
238	21	1
238	17	1
238	1	0
238	18	0
238	4	0
238	0	0
239	14	1
239	18	1
239	21	1
239	2	0
239	6	0
239	26	0
239	8	0
239	29	0
239	13	0
240	13	1
240	14	1
240	1	1
240	20	0
240	18	0
240	8	0
240	6	0
240	19	0
240	21	0
241	17	1
241	11	1
241	20	1
241	15	0
241	9	0
241	21	0
241	27	0
241	2	0
241	1	0
243	23	1
243	28	1
243	8	1
243	21	0
243	2	0
243	14	0
243	15	0
243	26	0
243	16	0
243	27	0
244	0	1
244	22	0
244	23	0
245	26	1
245	13	1
245	18	0
245	10	0
245	3	0
245	28	0
246	23	1
246	16	1
246	19	1
246	8	0
246	1	0
246	26	0
246	7	0
249	0	1
249	13	1
249	5	0
249	9	0
249	25	0
249	26	0
250	8	1
250	2	0
251	10	1
251	26	1
251	16	1
251	13	0
251	25	0
251	19	0
251	5	0
251	15	0
251	9	0
251	24	0
251	6	0
252	4	1
252	20	1
252	2	1
252	15	1
252	23	0
252	9	0
252	22	0
252	0	0
252	13	0
252	17	0
253	1	1
253	8	1
253	2	1
253	24	0
253	12	0
253	17	0
253	21	0
254	11	1
254	2	1
254	16	1
254	7	0
254	3	0
254	29	0
254	5	0
254	6	0
255	17	1
255	6	0
255	16	0
257	21	1
257	0	0
257	14	0
258	2	1
258	18	0
258	11	0
259	15	1
259	24	1
259	11	0
259	19	0
259	12	0
259	3	0
260	14	1
260	23	0
260	26	0
261	2	1
261	16	1
261	4	0
261	13	0
261	22	0
261	24	0
263	5	1
263	10	1
263	4	1
263	27	0
263	16	0
263	9	0
263	8	0
263	18	0
265	16	1
265	24	1
265	3	1
265	15	1
265	20	0
265	28	0
265	7	0
265	6	0
265	1	0
265	5	0
265	12	0
266	24	1
266	25	1
266	0	0
266	27	0
266	8	0
266	21	0
267	5	1
267	27	0
267	6	0
268	19	1
268	25	1
268	13	0
268	5	0
268	1	0
268	4	0
272	5	1
272	14	1
272	18	0
272	7	0
272	28	0
273	18	1
273	22	0
273	12	0
274	27	1
274	5	1
274	9	1
274	10	1
274	19	0
274	26	0
274	4	0
274	6	0
274	16	0
274	1	0
274	8	0
274	24	0
275	28	1
275	10	0
275	20	0
276	7	1
276	29	1
276	4	1
276	5	0
276	19	0
276	18	0
276	3	0
276	22	0
276	24	0
277	5	1
277	6	0
277	0	0
279	17	1
279	25	1
279	26	1
279	20	1
279	10	0
279	12	0
279	19	0
279	4	0
279	5	0
279	28	0
279	7	0
280	18	1
280	16	1
280	14	1
280	15	0
280	27	0
280	20	0
280	0	0
280	10	0
280	24	0
282	29	1
282	13	1
282	21	1
282	1	1
282	23	0
282	11	0
282	5	0
282	6	0
282	26	0
282	17	0
283	9	1
283	2	0
283	25	0
284	6	1
284	20	1
284	5	1
284	0	0
284	17	0
284	7	0
284	22	0
284	3	0
284	1	0
285	2	1
285	3	1
285	16	1
285	13	1
285	11	0
285	15	0
285	29	0
285	8	0
285	18	0
285	19	0
286	6	1
286	18	0
286	11	0
287	14	1
287	29	1
287	20	1
287	21	1
287	0	0
287	10	0
287	26	0
287	25	0
287	23	0
287	28	0
287	5	0
288	27	1
288	15	1
288	0	1
288	18	0
288	8	0
288	12	0
288	17	0
288	22	0
288	7	0
290	12	1
290	19	1
290	3	1
290	22	0
290	13	0
290	23	0
290	26	0
290	28	0
290	11	0
291	24	1
291	1	0
291	5	0
292	26	1
292	18	1
292	14	0
292	29	0
292	24	0
292	1	0
294	12	1
294	10	1
294	27	0
294	6	0
294	26	0
294	20	0
295	7	1
295	9	1
295	20	1
295	15	1
295	3	0
295	21	0
295	0	0
295	28	0
295	16	0
295	8	0
295	29	0
295	4	0
296	10	1
296	17	1
296	23	1
296	22	1
296	7	0
296	11	0
296	29	0
296	27	0
296	26	0
296	13	0
296	0	0
298	5	1
298	3	1
298	27	1
298	6	1
298	26	0
298	21	0
298	0	0
298	14	0
298	1	0
298	23	0
298	11	0
299	28	1
299	3	1
299	20	1
299	8	0
299	5	0
299	12	0
299	17	0
299	26	0
300	4	1
300	14	1
300	20	0
300	17	0
300	3	0
300	29	0
301	17	1
301	14	0
301	1	0
302	22	1
302	1	1
302	5	0
302	18	0
302	25	0
302	29	0
303	13	1
303	22	1
303	16	1
303	1	1
303	0	0
303	10	0
303	5	0
303	12	0
303	6	0
303	27	0
303	7	0
303	21	0
304	23	1
304	28	0
304	15	0
305	28	1
305	9	0
305	2	0
306	11	1
306	1	0
306	0	0
307	8	1
307	10	1
307	17	1
307	16	1
307	27	0
307	20	0
307	19	0
307	21	0
307	1	0
307	9	0
307	24	0
308	17	1
308	14	0
308	16	0
309	19	1
309	20	1
309	16	1
309	13	1
309	0	0
309	6	0
309	25	0
309	2	0
309	26	0
309	14	0
309	12	0
309	7	0
310	14	1
310	25	1
310	7	1
310	21	0
310	11	0
310	0	0
310	19	0
310	12	0
310	9	0
311	26	1
311	4	1
311	12	1
311	24	0
311	5	0
311	20	0
311	23	0
311	25	0
312	17	1
312	27	1
312	12	1
312	0	0
312	26	0
312	8	0
312	18	0
312	20	0
313	23	1
313	15	0
313	10	0
314	8	1
314	17	1
314	18	0
314	15	0
314	9	0
314	22	0
314	25	0
315	5	1
315	7	1
315	13	1
315	29	1
315	12	0
315	28	0
315	1	0
315	9	0
315	10	0
315	21	0
315	26	0
315	19	0
316	3	1
316	8	1
316	25	0
316	7	0
316	2	0
317	4	1
317	9	1
317	12	0
317	6	0
317	26	0
317	10	0
318	25	1
318	29	1
318	17	1
318	3	0
318	5	0
318	10	0
318	13	0
318	0	0
319	16	1
319	26	0
319	23	0
320	12	1
320	26	1
320	27	1
320	18	0
320	6	0
320	22	0
320	0	0
320	13	0
320	7	0
320	24	0
321	26	1
321	21	1
321	7	0
321	19	0
321	24	0
321	23	0
323	4	1
323	7	1
323	10	1
323	28	1
323	14	0
323	23	0
323	3	0
323	12	0
323	21	0
323	9	0
323	20	0
324	0	1
324	6	1
324	27	0
324	28	0
324	25	0
324	13	0
325	5	1
325	16	1
325	9	1
325	6	1
325	12	0
325	19	0
325	26	0
325	28	0
325	2	0
325	10	0
325	8	0
325	22	0
326	14	1
326	21	0
326	27	0
327	17	1
327	24	1
327	22	1
327	10	0
327	29	0
327	11	0
327	28	0
327	6	0
328	22	1
328	12	1
328	5	1
328	18	0
328	19	0
328	28	0
328	24	0
328	0	0
328	21	0
330	19	1
330	8	1
330	25	0
330	23	0
330	14	0
330	16	0
330	17	0
331	25	1
331	20	1
331	4	0
331	5	0
331	21	0
331	15	0
333	27	1
333	7	1
333	25	0
333	16	0
333	8	0
333	14	0
333	20	0
335	11	1
335	28	0
335	26	0
336	24	1
336	15	1
336	11	1
336	18	1
336	7	0
336	5	0
336	14	0
336	13	0
336	23	0
336	25	0
337	23	1
337	14	1
337	9	1
337	29	1
337	5	0
337	11	0
337	18	0
337	0	0
337	12	0
337	24	0
337	27	0
340	2	1
340	23	1
340	6	0
340	1	0
340	18	0
340	7	0
341	15	1
341	0	1
341	29	1
341	2	1
341	3	0
341	22	0
341	19	0
341	21	0
341	7	0
341	18	0
341	12	0
342	8	1
342	20	1
342	7	1
342	24	0
342	19	0
342	3	0
342	13	0
342	22	0
342	5	0
343	25	1
343	26	1
343	29	0
343	0	0
343	10	0
343	1	0
344	15	1
344	23	0
344	3	0
345	22	1
345	0	0
345	21	0
346	19	1
346	20	0
346	8	0
347	21	1
347	25	1
347	15	0
347	20	0
347	8	0
347	12	0
347	9	0
348	20	1
348	29	1
348	17	0
348	15	0
348	13	0
348	26	0
349	9	1
349	29	1
349	2	1
349	6	1
349	19	0
349	11	0
349	17	0
349	25	0
349	1	0
349	4	0
349	27	0
351	18	1
351	20	1
351	7	1
351	21	1
351	6	0
351	26	0
351	16	0
351	25	0
351	24	0
351	19	0
351	23	0
352	16	1
352	4	1
352	9	1
352	27	1
352	24	0
352	28	0
352	13	0
352	0	0
352	5	0
352	2	0
352	21	0
353	19	1
353	24	1
353	18	1
353	0	1
353	27	0
353	15	0
353	9	0
353	29	0
353	6	0
353	1	0
353	17	0
354	5	1
354	28	1
354	19	0
354	3	0
354	7	0
354	14	0
355	2	1
355	12	0
355	7	0
356	8	1
356	16	1
356	29	1
356	3	0
356	22	0
356	26	0
356	5	0
356	20	0
356	9	0
357	11	1
357	14	1
357	24	1
357	0	0
357	17	0
357	3	0
357	9	0
357	13	0
357	6	0
358	23	1
358	5	1
358	24	1
358	10	0
358	8	0
358	16	0
358	15	0
358	6	0
358	18	0
359	12	1
359	10	1
359	4	1
359	20	0
359	24	0
359	13	0
359	25	0
359	8	0
360	17	1
360	20	1
360	11	0
360	12	0
360	0	0
360	21	0
361	20	1
361	12	1
361	28	1
361	3	0
361	4	0
361	18	0
361	5	0
361	27	0
362	16	1
362	15	1
362	5	0
362	21	0
362	2	0
362	3	0
363	2	1
363	24	1
363	21	1
363	8	0
363	20	0
363	26	0
363	11	0
363	28	0
363	1	0
364	27	1
364	2	0
364	26	0
365	5	1
365	10	1
365	6	0
365	8	0
365	14	0
365	25	0
366	4	1
366	25	1
366	26	0
366	6	0
366	9	0
366	2	0
367	19	1
367	12	1
367	16	1
367	8	0
367	17	0
367	5	0
367	3	0
367	28	0
368	8	1
368	29	1
368	20	1
368	12	0
368	4	0
368	26	0
368	21	0
368	14	0
369	27	1
369	21	0
369	0	0
371	7	1
371	4	1
371	0	1
371	6	1
371	29	0
371	13	0
371	23	0
371	27	0
371	12	0
371	16	0
371	11	0
371	28	0
372	20	1
372	27	1
372	4	1
372	2	0
372	19	0
372	16	0
372	18	0
372	22	0
372	1	0
373	16	1
373	9	1
373	0	1
373	28	1
373	8	0
373	29	0
373	20	0
373	23	0
373	7	0
373	27	0
373	13	0
374	28	1
374	0	1
374	15	1
374	20	1
374	17	0
374	19	0
374	16	0
374	10	0
374	21	0
376	12	1
376	9	0
377	13	1
377	12	1
377	5	1
377	21	1
377	26	0
377	0	0
377	17	0
377	22	0
377	6	0
379	17	1
379	4	1
379	7	1
379	23	0
379	28	0
379	26	0
379	14	0
379	15	0
379	27	0
380	17	1
380	27	1
380	3	0
380	12	0
380	5	0
381	2	1
381	20	1
381	17	1
381	21	0
381	5	0
381	9	0
381	27	0
381	14	0
381	29	0
382	11	1
382	14	1
382	13	1
382	29	1
382	18	0
382	10	0
382	16	0
382	17	0
382	25	0
382	8	0
382	12	0
382	23	0
383	11	1
383	15	0
383	29	0
384	9	1
384	8	0
384	21	0
385	28	1
385	6	1
385	15	0
385	3	0
385	1	0
385	18	0
386	3	1
386	5	0
386	9	0
387	2	1
387	7	0
387	20	0
388	5	1
388	6	1
388	3	1
388	4	1
388	17	0
388	25	0
388	14	0
388	23	0
388	2	0
388	0	0
388	7	0
389	16	1
389	8	1
389	17	0
389	29	0
389	28	0
389	26	0
389	6	0
389	23	0
390	25	1
390	14	1
390	6	1
390	12	0
390	4	0
390	13	0
390	16	0
390	0	0
390	26	0
391	28	1
391	8	1
391	14	1
391	1	1
391	2	0
391	24	0
391	17	0
391	7	0
391	13	0
391	21	0
391	6	0
392	14	1
392	10	1
392	13	1
392	29	0
392	16	0
392	6	0
392	20	0
392	7	0
392	22	0
393	16	1
393	13	1
393	23	1
393	14	0
393	17	0
393	22	0
393	18	0
393	11	0
393	5	0
393	20	0
393	6	0
394	26	1
394	19	1
394	13	0
394	21	0
394	22	0
394	11	0
394	14	0
396	28	1
396	0	0
396	19	0
398	2	1
398	4	1
398	3	1
398	17	0
398	27	0
398	14	0
398	9	0
398	11	0
398	12	0
399	19	1
399	9	0
399	18	0
401	0	1
401	9	1
401	11	0
401	12	0
401	22	0
401	1	0
402	29	1
402	4	0
402	10	0
403	18	1
403	5	1
403	14	0
403	27	0
403	8	0
403	25	0
404	14	1
404	12	0
404	18	0
405	27	1
405	9	0
405	2	0
406	15	1
406	21	1
406	3	0
406	0	0
406	6	0
406	17	0
407	25	1
407	28	0
407	2	0
407	10	0
407	29	0
408	0	1
408	3	1
408	13	1
408	1	0
408	24	0
408	12	0
408	20	0
408	26	0
408	5	0
408	11	0
409	12	1
409	7	1
409	1	1
409	14	1
409	20	0
409	9	0
409	0	0
409	28	0
409	26	0
409	23	0
410	9	1
410	28	0
410	14	0
