82	18	1
82	16	0
82	8	0
82	7	0
82	28	0
83	17	1
83	4	1
83	8	1
83	0	0
83	11	0
83	9	0
83	20	0
83	1	0
84	4	1
84	21	1
84	16	0
84	23	0
84	29	0
84	9	0
85	4	1
85	13	0
85	6	0
86	17	1
86	23	1
86	22	1
86	8	1
86	3	0
86	12	0
86	5	0
86	15	0
86	24	0
86	14	0
86	4	0
87	3	1
87	24	0
87	11	0
88	17	1
88	17	1
88	6	0
88	2	0
88	1	0
88	5	0
89	17	1
89	27	1
89	8	0
89	15	0
89	21	0
89	2	0
90	2	1
90	27	1
90	21	1
90	9	1
90	1	0
90	17	0
90	18	0
90	5	0
90	10	0
91	26	1
91	20	0
91	9	0
92	17	1
92	4	1
92	22	1
92	18	1
92	7	0
92	13	0
92	17	0
92	9	0
92	14	0
92	23	0
92	26	0
93	13	1
93	3	1
93	18	1
93	8	0
93	24	0
93	7	0
93	11	0
93	28	0
93	4	0
94	4	1
94	3	1
94	27	0
94	20	0
94	21	0
94	2	0
95	26	1
95	9	1
95	19	0
95	3	0
95	20	0
95	16	0
96	17	1
96	3	1
96	29	0
96	8	0
96	13	0
97	17	1
97	18	1
97	8	0
97	4	0
97	0	0
97	16	0
98	17	1
98	18	1
98	6	0
98	21	0
98	8	0
99	17	1
99	24	1
99	18	1
99	19	0
99	22	0
99	0	0
99	5	0
99	23	0
99	9	0
100	10	1
100	18	1
100	4	0
100	5	0
100	7	0
100	20	0
101	17	1
101	4	1
101	20	0
101	1	0
101	12	0
101	10	0
102	11	1
102	14	0
102	19	0
103	18	1
103	23	0
103	6	0
104	3	1
104	18	1
104	25	0
104	4	0
104	17	0
104	13	0
105	0	1
105	10	1
105	13	0
105	4	0
105	26	0
105	14	0
106	17	1
106	26	1
106	15	1
106	2	0
106	20	0
106	1	0
106	19	0
106	3	0
106	28	0
107	21	1
107	26	1
107	8	1
107	2	0
107	28	0
107	23	0
107	19	0
107	4	0
107	0	0
108	18	1
108	15	1
108	0	0
108	21	0
108	12	0
108	4	0
109	10	1
109	17	1
109	3	0
109	1	0
109	22	0
109	11	0
110	4	1
110	8	1
110	2	0
110	20	0
110	18	0
110	15	0
111	10	1
111	22	1
111	18	1
111	28	0
111	23	0
111	20	0
111	19	0
111	3	0
112	14	1
112	4	1
112	21	0
112	17	0
112	3	0
112	23	0
113	3	1
113	0	1
113	13	0
113	4	0
113	1	0
113	25	0
114	17	1
114	7	1
114	4	1
114	28	0
114	20	0
114	13	0
114	22	0
114	19	0
114	6	0
115	3	1
115	18	0
115	15	0
116	3	1
116	20	0
116	25	0
117	3	1
117	8	1
117	28	0
117	19	0
117	18	0
118	11	1
118	24	1
118	13	0
118	23	0
118	18	0
118	1	0
119	17	1
119	2	1
119	24	1
119	0	1
119	9	1
119	26	0
119	18	0
119	3	0
119	4	0
119	15	0
119	12	0
119	7	0
119	6	0
119	16	0
120	3	1
120	0	0
120	7	0
121	5	1
121	11	1
121	18	1
121	29	0
121	12	0
121	24	0
121	14	0
121	21	0
121	27	0
122	17	1
122	4	1
122	18	1
122	25	0
122	22	0
122	26	0
122	9	0
122	10	0
123	20	1
123	26	1
123	25	1
123	3	0
123	12	0
123	8	0
123	5	0
123	15	0
123	18	0
124	27	1
124	21	0
124	12	0
125	12	1
125	1	1
125	18	1
125	26	0
125	13	0
125	10	0
125	19	0
125	27	0
126	4	1
126	15	0
126	26	0
127	17	1
127	7	1
127	18	0
127	19	0
127	15	0
127	4	0
128	1	1
128	7	1
128	28	1
128	27	0
128	15	0
128	13	0
128	23	0
128	9	0
128	18	0
129	2	1
129	4	1
129	29	0
129	25	0
129	6	0
129	28	0
130	0	1
130	11	1
130	9	1
130	29	0
130	8	0
130	13	0
130	26	0
130	22	0
131	3	1
131	4	0
131	20	0
132	1	1
132	3	1
132	6	0
132	0	0
132	14	0
132	16	0
133	17	1
133	20	1
133	3	1
133	9	1
133	28	0
133	13	0
133	5	0
133	0	0
133	27	0
133	15	0
133	16	0
134	3	1
134	28	0
134	10	0
135	9	1
135	8	0
136	4	1
136	20	0
136	1	0
137	17	1
137	1	1
137	7	1
137	9	0
137	5	0
137	4	0
137	29	0
137	2	0
137	25	0
138	4	1
138	0	1
138	18	1
138	8	0
138	29	0
138	26	0
138	7	0
138	15	0
138	14	0
139	17	1
139	2	1
139	3	1
139	28	0
139	9	0
139	14	0
139	23	0
139	11	0
139	1	0
140	17	1
140	18	1
140	8	1
140	2	0
140	12	0
140	17	0
140	29	0
140	20	0
141	18	1
141	8	1
141	21	0
141	7	0
141	25	0
142	25	1
142	9	1
142	21	0
142	23	0
142	3	0
143	2	1
143	4	1
143	17	0
143	0	0
143	3	0
143	13	0
144	3	1
144	7	1
144	25	0
144	8	0
144	29	0
144	10	0
145	16	1
145	9	1
145	8	0
145	6	0
145	26	0
145	7	0
146	17	1
146	11	1
146	21	1
146	4	0
146	5	0
146	18	0
146	23	0
146	9	0
147	6	1
147	23	0
147	28	0
148	27	1
148	18	0
148	11	0
149	4	1
149	18	0
149	0	0
150	26	1
150	7	1
150	9	1
150	24	0
150	18	0
150	0	0
150	22	0
150	1	0
151	17	1
151	3	1
151	0	1
151	26	0
151	28	0
151	1	0
151	27	0
151	7	0
151	25	0
152	12	1
152	4	1
152	23	0
152	10	0
152	8	0
152	0	0
153	19	1
153	23	1
153	14	0
153	16	0
153	9	0
153	10	0
154	27	1
154	23	0
154	15	0
155	1	1
155	22	0
155	26	0
156	17	1
156	11	1
156	21	1
156	25	0
156	9	0
156	5	0
156	22	0
156	15	0
157	10	1
157	16	1
157	3	1
157	14	0
157	6	0
157	24	0
157	4	0
157	26	0
157	25	0
158	22	1
158	27	1
158	9	1
158	7	0
158	3	0
158	25	0
158	13	0
158	10	0
158	23	0
159	17	1
159	17	1
159	26	1
159	18	0
159	2	0
159	13	0
159	3	0
159	1	0
160	11	1
160	18	1
160	7	0
160	12	0
160	25	0
160	8	0
161	18	1
161	24	0
161	28	0
162	17	1
162	3	1
162	15	0
162	20	0
162	21	0
163	4	1
163	18	0
163	7	0
164	17	1
164	14	0
164	2	0
165	2	1
165	3	1
165	7	1
165	8	0
165	4	0
165	19	0
165	20	0
165	22	0
166	4	1
166	8	1
166	19	0
166	12	0
166	23	0
166	21	0
167	17	1
167	4	1
167	22	0
167	5	0
167	15	0
167	13	0
168	17	1
168	27	1
168	8	1
168	14	0
168	10	0
168	18	0
168	6	0
168	24	0
168	1	0
169	6	1
169	8	1
169	2	0
169	16	0
169	20	0
169	12	0
170	8	1
170	17	0
170	13	0
171	17	1
171	27	1
171	18	1
171	3	0
171	9	0
171	25	0
171	28	0
171	10	0
172	6	1
172	9	1
172	4	0
172	18	0
172	2	0
172	19	0
173	11	1
173	4	1
173	25	0
173	2	0
173	23	0
173	10	0
174	3	1
174	2	0
174	15	0
175	17	1
175	4	1
175	4	1
175	22	1
175	18	1
175	7	0
175	10	0
175	2	0
175	24	0
175	3	0
176	17	1
176	4	1
176	21	1
176	12	0
176	8	0
176	2	0
176	23	0
176	11	0
176	10	0
177	27	1
177	7	1
177	26	0
177	11	0
177	0	0
177	15	0
178	14	1
178	27	1
178	4	0
178	22	0
178	11	0
179	9	1
179	1	0
180	2	1
180	26	1
180	18	1
180	22	0
180	9	0
180	11	0
180	15	0
180	3	0
181	3	1
181	9	1
181	17	0
181	10	0
181	15	0
181	1	0
182	4	1
182	10	0
182	21	0
183	17	1
183	17	1
183	1	0
183	28	0
183	29	0
183	5	0
184	17	1
184	22	1
184	3	1
184	18	1
184	9	0
184	24	0
184	15	0
184	19	0
184	5	0
185	1	1
185	21	1
185	8	1
185	29	0
185	24	0
185	10	0
185	12	0
185	23	0
185	28	0
186	3	1
186	25	0
186	1	0
187	17	1
187	17	1
187	25	1
187	23	0
187	24	0
187	21	0
187	29	0
188	4	1
188	3	1
188	28	1
188	25	1
188	23	0
188	16	0
188	0	0
188	17	0
188	13	0
188	10	0
188	6	0
188	26	0
189	25	1
189	3	0
189	14	0
190	3	1
190	7	1
190	13	0
190	26	0
190	0	0
190	24	0
191	4	1
191	26	0
191	27	0
192	16	1
192	4	1
192	9	1
192	13	0
192	23	0
192	2	0
192	29	0
192	18	0
192	11	0
193	17	1
193	4	1
193	1	1
193	8	1
193	12	0
193	9	0
193	0	0
193	11	0
193	20	0
193	10	0
194	17	1
194	23	1
194	8	1
194	7	0
194	1	0
194	15	0
194	2	0
194	26	0
195	27	1
195	8	1
195	7	0
195	24	0
195	23	0
195	20	0
196	17	1
196	27	1
196	26	1
196	22	1
196	18	1
196	21	0
196	24	0
196	3	0
196	15	0
196	12	0
196	16	0
196	20	0
196	19	0
196	17	0
197	14	1
197	4	1
197	9	1
197	23	0
197	7	0
197	6	0
197	25	0
197	15	0
197	12	0
198	4	1
198	5	0
198	28	0
199	3	1
199	27	0
199	9	0
200	17	1
200	4	1
200	18	1
200	23	0
200	26	0
200	22	0
200	25	0
200	3	0
200	5	0
201	17	1
201	1	1
201	29	0
201	8	0
201	23	0
201	26	0
202	2	1
202	4	1
202	0	1
202	18	1
202	6	0
202	11	0
202	12	0
202	1	0
202	17	0
202	27	0
202	24	0
202	9	0
203	17	1
203	13	0
203	15	0
204	7	1
204	4	1
204	8	1
204	6	0
204	25	0
204	12	0
204	17	0
204	24	0
205	11	1
205	18	1
205	8	1
205	6	0
205	26	0
205	16	0
205	29	0
205	12	0
205	19	0
206	3	1
206	14	0
206	0	0
207	2	1
207	4	1
207	16	1
207	7	0
207	25	0
207	11	0
207	9	0
207	21	0
208	1	1
208	22	1
208	18	1
208	27	0
208	17	0
208	24	0
208	14	0
208	8	0
209	17	1
209	16	1
209	8	1
209	22	0
209	24	0
209	21	0
209	14	0
209	9	0
210	17	1
210	23	1
210	13	0
210	15	0
210	8	0
210	11	0
211	11	1
211	18	1
211	28	0
211	16	0
211	8	0
211	22	0
212	4	1
212	22	1
212	18	1
212	23	0
212	6	0
212	5	0
212	15	0
212	24	0
212	7	0
213	17	1
213	12	1
213	3	1
213	11	0
213	15	0
213	19	0
213	22	0
213	16	0
213	2	0
214	4	1
214	18	1
214	13	0
214	24	0
214	14	0
215	18	1
215	18	1
215	3	0
215	1	0
215	14	0
215	20	0
216	6	1
216	18	1
216	8	1
216	0	0
216	29	0
216	13	0
216	21	0
216	4	0
216	27	0
217	3	1
217	18	1
217	29	0
217	6	0
217	19	0
217	1	0
218	17	1
218	18	1
218	4	0
218	27	0
218	16	0
218	29	0
219	17	1
219	3	1
219	10	0
219	1	0
219	0	0
220	7	1
220	9	1
220	10	0
220	4	0
220	15	0
220	17	0
221	17	1
221	2	1
221	3	1
221	10	0
221	9	0
221	16	0
221	14	0
222	10	1
222	4	1
222	18	1
222	24	0
222	28	0
222	2	0
222	16	0
223	4	1
223	8	1
223	11	0
223	1	0
223	14	0
223	25	0
224	17	1
224	4	1
224	9	1
224	23	0
224	19	0
224	15	0
224	26	0
224	7	0
224	6	0
225	14	1
225	4	1
225	16	0
225	5	0
225	20	0
225	27	0
226	2	1
226	10	1
226	18	1
226	5	0
226	26	0
226	22	0
226	9	0
226	3	0
227	10	1
227	0	1
227	27	0
227	2	0
227	22	0
227	4	0
228	8	1
228	17	0
228	16	0
229	12	1
229	4	1
229	8	1
229	11	0
229	6	0
229	24	0
229	22	0
229	23	0
229	15	0
230	17	1
230	7	1
230	8	1
230	12	0
230	19	0
230	3	0
230	15	0
230	23	0
231	29	1
231	4	1
231	0	1
231	26	0
231	14	0
231	5	0
231	19	0
231	15	0
231	16	0
232	3	1
232	7	0
232	18	0
233	17	1
233	1	1
233	29	0
233	10	0
233	11	0
233	22	0
234	20	1
234	18	1
234	2	0
234	28	0
235	3	1
235	13	0
235	24	0
236	16	1
236	3	1
236	9	1
236	10	0
236	19	0
236	26	0
236	22	0
236	15	0
236	28	0
237	13	1
237	3	1
237	8	1
237	21	0
237	16	0
237	2	0
237	22	0
237	28	0
238	17	1
238	27	1
238	22	1
238	26	0
238	10	0
238	19	0
238	13	0
238	6	0
238	1	0
239	4	1
239	8	0
239	6	0
240	20	1
240	21	1
240	29	0
240	27	0
240	13	0
240	25	0
241	11	1
241	15	0
241	10	0
242	17	1
242	29	0
242	11	0
243	4	1
243	12	0
243	11	0
244	27	1
244	8	1
244	22	0
244	15	0
244	19	0
244	11	0
245	21	1
245	17	1
245	1	0
245	4	0
245	6	0
245	2	0
246	17	1
246	4	1
246	7	1
246	26	0
246	6	0
246	20	0
246	8	0
246	3	0
246	22	0
247	3	1
247	26	0
247	27	0
248	29	1
248	4	1
248	18	1
248	7	0
248	1	0
248	27	0
248	21	0
248	26	0
248	12	0
249	17	1
249	3	1
249	7	1
249	9	1
249	13	0
249	17	0
249	25	0
249	28	0
249	5	0
249	27	0
249	29	0
249	18	0
250	11	1
250	18	1
250	29	0
250	7	0
250	26	0
251	7	1
251	17	0
251	4	0
252	4	1
252	18	1
252	16	0
252	6	0
252	14	0
252	17	0
253	17	1
253	20	0
253	22	0
254	1	1
254	11	1
254	18	1
254	8	0
254	6	0
254	25	0
254	23	0
254	29	0
255	1	1
255	18	1
255	19	0
255	14	0
255	22	0
256	2	1
256	18	1
256	8	1
256	23	0
256	10	0
256	5	0
256	19	0
256	4	0
256	25	0
257	19	1
257	4	1
257	8	1
257	7	0
257	20	0
257	21	0
257	3	0
257	2	0
258	27	1
258	18	0
258	16	0
259	4	1
259	21	1
259	29	0
259	2	0
259	20	0
259	7	0
260	2	1
260	4	1
260	3	0
260	27	0
260	5	0
260	13	0
261	2	1
261	4	1
261	18	1
261	13	0
261	17	0
261	28	0
261	19	0
261	20	0
262	17	1
262	20	0
262	21	0
263	17	1
263	3	1
263	18	1
263	12	0
263	20	0
263	23	0
263	19	0
263	9	0
263	7	0
264	21	1
264	18	1
264	2	0
264	14	0
264	25	0
265	17	1
265	29	1
265	11	1
265	2	0
265	21	0
265	19	0
265	0	0
265	15	0
265	6	0
266	26	1
266	9	1
266	27	0
266	15	0
266	6	0
266	18	0
267	18	1
267	8	1
267	13	0
267	3	0
267	0	0
267	12	0
268	17	1
268	7	1
268	17	0
268	5	0
268	21	0
268	16	0
269	8	1
269	19	1
269	18	1
269	10	0
269	14	0
269	6	0
269	9	0
269	11	0
269	7	0
270	27	1
270	9	1
270	29	0
270	17	0
271	7	1
271	28	0
271	27	0
272	17	1
272	4	1
272	16	1
272	6	0
272	15	0
272	14	0
272	3	0
272	26	0
272	23	0
273	3	1
273	13	0
273	0	0
274	2	1
274	4	1
274	9	1
274	15	0
274	19	0
274	24	0
274	12	0
274	11	0
274	17	0
275	4	1
275	23	0
275	25	0
276	10	1
276	22	1
276	3	1
276	12	0
276	29	0
276	15	0
276	18	0
276	17	0
276	24	0
277	17	1
277	3	1
277	11	1
277	7	1
277	9	1
277	26	0
277	18	0
277	16	0
277	5	0
277	25	0
277	17	0
277	12	0
277	21	0
277	4	0
278	2	1
278	11	1
278	27	0
278	1	0
278	21	0
278	23	0
279	6	1
279	16	0
279	8	0
280	2	1
280	27	1
280	22	0
280	25	0
280	10	0
280	18	0
281	17	1
281	18	1
281	21	1
281	9	0
281	29	0
281	8	0
281	11	0
281	15	0
281	1	0
282	4	1
282	18	1
282	27	0
282	16	0
282	0	0
282	26	0
283	4	1
283	18	1
283	15	0
283	13	0
283	5	0
283	20	0
284	9	1
284	8	0
284	14	0
285	17	1
285	10	1
285	17	1
285	16	0
285	4	0
285	15	0
285	2	0
285	18	0
285	1	0
286	7	1
286	4	1
286	15	0
286	0	0
286	25	0
286	9	0
287	27	1
287	26	0
287	28	0
288	17	1
288	4	1
288	2	0
288	15	0
288	11	0
288	17	0
289	17	1
289	3	1
289	22	1
289	18	1
289	16	0
289	1	0
289	10	0
289	8	0
289	29	0
289	27	0
289	26	0
289	24	0
290	17	1
290	4	1
290	22	1
290	18	1
290	10	0
290	7	0
290	15	0
290	9	0
290	0	0
290	29	0
290	13	0
291	7	1
291	10	0
291	22	0
292	11	1
292	18	0
292	4	0
293	27	1
293	18	1
293	23	0
293	26	0
293	20	0
294	17	1
294	2	1
294	18	1
294	17	1
294	8	0
294	13	0
294	7	0
294	26	0
294	22	0
294	21	0
294	9	0
295	2	1
295	4	1
295	22	1
295	8	1
295	13	0
295	15	0
295	28	0
295	17	0
295	11	0
295	1	0
295	18	0
296	27	1
296	18	1
296	3	0
296	10	0
296	29	0
297	4	1
297	8	1
297	0	0
297	24	0
297	17	0
297	22	0
298	17	1
298	14	0
299	3	1
299	25	0
299	27	0
300	9	1
300	14	0
300	28	0
301	7	1
301	4	1
301	18	0
301	5	0
301	6	0
301	29	0
302	3	1
302	22	1
302	27	0
302	15	0
302	23	0
303	0	1
303	3	1
303	18	1
303	2	0
303	20	0
303	14	0
303	6	0
303	17	0
304	3	1
304	20	0
304	2	0
305	17	1
305	3	1
305	18	1
305	1	0
305	8	0
305	28	0
305	5	0
305	11	0
305	22	0
306	3	1
306	24	0
306	4	0
307	27	1
307	18	1
307	28	0
307	22	0
307	23	0
307	16	0
308	4	1
308	10	0
308	14	0
309	11	1
309	0	1
309	18	1
309	4	1
309	22	0
309	9	0
309	12	0
309	15	0
309	2	0
309	8	0
309	13	0
310	17	1
310	4	1
310	18	1
310	8	0
310	16	0
310	28	0
310	11	0
311	3	1
311	9	1
311	6	0
311	26	0
311	1	0
311	7	0
312	17	1
312	27	1
312	11	0
312	3	0
312	20	0
312	29	0
313	17	1
313	3	1
313	12	0
313	17	0
313	25	0
313	15	0
314	17	1
314	10	1
314	27	1
314	24	0
314	15	0
314	13	0
314	17	0
314	3	0
315	17	1
315	27	1
315	10	0
315	13	0
315	28	0
315	21	0
316	21	1
316	27	1
316	9	1
316	14	0
316	15	0
316	2	0
316	12	0
316	23	0
316	5	0
317	2	1
317	1	1
317	15	1
317	7	0
317	12	0
317	4	0
317	0	0
317	17	0
318	17	1
318	27	1
318	9	1
318	10	0
318	14	0
318	6	0
318	4	0
318	23	0
319	17	1
319	27	1
319	6	0
319	20	0
319	17	0
320	20	1
320	26	1
320	11	0
320	22	0
320	14	0
321	3	1
321	9	1
321	0	0
321	16	0
321	26	0
321	21	0
322	10	1
322	27	1
322	5	0
322	4	0
322	8	0
322	28	0
323	1	1
323	28	1
323	2	0
323	4	0
323	8	0
323	14	0
324	10	1
324	8	1
324	22	0
324	15	0
324	14	0
324	24	0
325	17	1
325	27	1
325	0	1
325	22	0
325	16	0
325	12	0
325	3	0
325	9	0
326	27	1
326	21	1
326	9	1
326	0	0
326	2	0
326	23	0
326	25	0
326	5	0
326	3	0
327	26	1
327	18	1
327	7	0
327	25	0
327	12	0
327	17	0
328	18	1
328	18	1
328	26	0
328	3	0
328	22	0
328	25	0
329	11	1
329	9	1
329	22	0
329	18	0
329	3	0
329	15	0
330	27	1
330	29	0
330	0	0
331	3	1
331	8	1
331	29	0
331	11	0
331	10	0
331	0	0
332	27	1
332	8	1
332	4	0
332	6	0
332	18	0
332	16	0
333	26	1
333	8	1
333	6	0
333	3	0
333	22	0
333	18	0
334	17	1
334	27	1
334	9	1
334	14	0
334	1	0
334	24	0
334	10	0
334	16	0
334	4	0
335	11	1
335	17	1
335	3	1
335	27	0
335	15	0
335	5	0
335	8	0
335	23	0
335	0	0
336	7	1
336	4	1
336	22	1
336	8	1
336	29	0
336	13	0
336	2	0
336	5	0
336	28	0
337	4	1
337	29	0
337	15	0
338	21	1
338	18	1
338	19	0
338	24	0
338	7	0
338	0	0
339	27	1
339	18	1
339	7	0
339	14	0
339	6	0
339	19	0
340	17	1
340	2	1
340	4	1
340	16	0
340	19	0
340	20	0
340	17	0
340	18	0
341	17	1
341	27	1
341	23	0
341	4	0
341	22	0
341	16	0
342	4	1
342	7	1
342	11	0
342	12	0
342	23	0
342	15	0
343	17	1
343	18	1
343	8	1
343	26	0
343	5	0
343	11	0
343	16	0
343	3	0
343	25	0
344	18	1
344	18	1
344	14	0
344	7	0
344	4	0
344	8	0
345	3	1
345	6	0
345	23	0
346	17	1
346	28	1
346	3	1
346	24	0
346	10	0
346	22	0
346	29	0
346	0	0
346	9	0
347	17	1
347	27	1
347	10	0
347	15	0
347	23	0
348	6	1
348	27	1
348	29	0
348	14	0
348	9	0
349	23	1
349	5	0
349	26	0
350	7	1
350	21	0
350	22	0
351	0	1
351	3	1
351	6	0
351	24	0
351	29	0
352	3	1
352	1	0
352	18	0
353	17	1
353	18	1
353	7	0
353	11	0
353	28	0
353	2	0
354	2	1
354	1	1
354	22	1
354	12	0
354	4	0
354	5	0
354	20	0
354	28	0
354	13	0
355	3	1
355	11	0
356	7	1
356	27	1
356	0	0
356	21	0
356	11	0
356	14	0
357	7	1
357	29	0
357	25	0
358	17	1
358	27	1
358	21	1
358	3	0
358	18	0
358	24	0
358	5	0
358	26	0
359	4	1
359	8	1
359	24	0
359	1	0
359	12	0
359	10	0
360	17	1
360	23	1
360	27	0
360	7	0
360	15	0
360	9	0
361	17	1
361	3	1
361	0	1
361	13	0
361	1	0
361	29	0
361	28	0
362	11	1
362	8	1
362	27	0
362	12	0
362	28	0
362	29	0
363	7	1
363	3	1
363	29	0
363	6	0
363	14	0
364	17	1
364	26	1
364	22	1
364	11	0
364	7	0
364	17	0
364	28	0
364	9	0
364	8	0
365	17	1
365	3	1
365	27	0
365	7	0
365	19	0
365	15	0
366	27	1
366	10	0
366	11	0
367	16	1
367	27	1
367	8	1
367	6	0
367	4	0
367	28	0
367	12	0
367	10	0
368	3	1
368	12	0
368	5	0
369	26	1
369	27	1
369	28	0
369	25	0
